date,venue,race_no,race_id,candidate_rank,buy,trifecta_prob_approx,trifecta_odds,stake_yen,trifecta_return_yen,trifecta_profit_yen,loss_amount_yen,expected_profit_yen,actual_trifecta,actual_trifecta_odds,race_status,decided_at,source_url,is_selected,is_hit,actual_return_yen,actual_profit_yen
2026-06-29,取手,6,062320260629,1,1-5-2,0.0201104393434349,710.6,100,71060,70960,100,1329,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,6,062320260629,2,1-5-3,0.0201104393434349,850.9,100,85090,84990,100,1611,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,6,062320260629,3,1-5-4,0.0201104393434349,1135.3,100,113530,113430,100,2183,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,6,062320260629,4,1-5-8,0.0201104393434349,472.0,100,47200,47100,100,849,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,6,062320260629,5,5-1-2,0.0201104393434349,1011.9,100,101190,101090,100,1935,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,6,062320260629,6,5-1-3,0.0201104393434349,1087.5,100,108750,108650,100,2087,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,6,062320260629,7,5-1-4,0.0201104393434349,1562.0,100,156200,156100,100,3041,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,6,062320260629,8,5-1-8,0.0201104393434349,623.9,100,62390,62290,100,1155,7-3-9,,3,1782707500,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/6,True,False,0,-100
2026-06-29,取手,7,072320260629,1,9-1-4,0.0366064966465236,655.0,100,65500,65400,100,2298,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,7,072320260629,2,9-1-5,0.0366064966465236,557.7,100,55770,55670,100,1942,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,7,072320260629,3,9-4-1,0.034853729615212,959.2,100,95920,95820,100,3243,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,7,072320260629,4,9-5-1,0.034853729615212,777.1,100,77710,77610,100,2608,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,7,072320260629,5,9-4-5,0.0301917657813302,1222.6,100,122260,122160,100,3591,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,7,072320260629,6,9-5-4,0.0301917657813302,1332.8,100,133280,133180,100,3924,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,7,072320260629,7,1-9-4,0.0256783397628798,603.2,100,60320,60220,100,1449,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,7,072320260629,8,1-9-5,0.0256783397628798,666.4,100,66640,66540,100,1611,2-9-7,,3,1782709571,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/7,True,False,0,-100
2026-06-29,取手,8,082320260629,1,3-1-2,0.0249449143537099,897.9,100,89790,89690,100,2140,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,8,082320260629,2,3-1-7,0.0249449143537099,363.3,100,36330,36230,100,806,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,8,082320260629,3,3-2-1,0.0249449143537099,567.1,100,56710,56610,100,1315,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,8,082320260629,4,3-2-7,0.0249449143537099,129.6,100,12960,12860,100,223,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,8,082320260629,5,3-7-1,0.0249449143537099,87.8,100,8780,8680,100,119,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,8,082320260629,6,3-7-2,0.0249449143537099,43.4,100,4340,4240,100,8,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,8,082320260629,7,1-3-2,0.0186857415835737,2009.7,100,200970,200870,100,3655,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,8,082320260629,8,1-3-7,0.0186857415835737,937.8,100,93780,93680,100,1652,3-7-4,,3,1782710881,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/8,True,False,0,-100
2026-06-29,取手,9,092320260629,1,3-1-2,0.0437950708048891,281.8,100,28180,28080,100,1134,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,9,092320260629,2,3-1-4,0.0437950708048891,745.4,100,74540,74440,100,3164,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,9,092320260629,3,3-1-5,0.0437950708048891,77.2,100,7720,7620,100,238,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,9,092320260629,4,3-1-7,0.0437950708048891,244.4,100,24440,24340,100,970,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,9,092320260629,5,3-1-8,0.0437950708048891,278.0,100,27800,27700,100,1118,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,9,092320260629,6,3-2-1,0.0283036393780452,308.1,100,30810,30710,100,772,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,9,092320260629,7,3-4-1,0.0283036393780452,1265.8,100,126580,126480,100,3483,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,9,092320260629,8,3-5-1,0.0283036393780452,72.3,100,7230,7130,100,105,2-6-4,,3,1782712701,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/9,True,False,0,-100
2026-06-29,取手,10,102320260629,1,4-2-8,0.0430946929220418,6433.5,100,643350,643250,100,27625,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,10,102320260629,2,4-8-2,0.0430946929220418,7670.8,100,767080,766980,100,32957,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,10,102320260629,3,2-4-8,0.0307158894011655,2865.5,100,286550,286450,100,8702,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,10,102320260629,4,8-4-2,0.0307158894011655,3850.2,100,385020,384920,100,11726,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,10,102320260629,5,2-8-4,0.0197190549161818,1324.3,100,132430,132330,100,2511,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,10,102320260629,6,8-2-4,0.0197190549161818,1462.1,100,146210,146110,100,2783,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,10,102320260629,7,4-2-1,0.0115327274808418,3450.5,100,345050,344950,100,3879,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,10,102320260629,8,4-2-3,0.0115327274808418,4888.2,100,488820,488720,100,5537,2-9-1,,3,1782714750,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/10,True,False,0,-100
2026-06-29,取手,11,112320260629,1,5-1-2,0.0185102760701952,285.3,100,28530,28430,100,428,3-7-5,,3,1782716606,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/11,True,False,0,-100
2026-06-29,取手,11,112320260629,2,5-1-6,0.0185102760701952,1535.2,100,153520,153420,100,2742,3-7-5,,3,1782716606,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/11,True,False,0,-100
2026-06-29,取手,11,112320260629,3,5-1-9,0.0185102760701952,627.6,100,62760,62660,100,1062,3-7-5,,3,1782716606,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/11,True,False,0,-100
2026-06-29,取手,11,112320260629,7,5-6-1,0.0185102760701952,1750.4,100,175040,174940,100,3140,3-7-5,,3,1782716606,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/11,True,False,0,-100
2026-06-29,取手,11,112320260629,8,5-6-2,0.0185102760701952,295.8,100,29580,29480,100,448,3-7-5,,3,1782716606,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/11,True,False,0,-100
2026-06-29,取手,12,122320260629,1,8-1-4,0.0153277654622723,684.5,100,68450,68350,100,949,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,取手,12,122320260629,2,8-1-5,0.0153277654622723,316.4,100,31640,31540,100,385,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,取手,12,122320260629,3,1-8-4,0.014457726345093,281.8,100,28180,28080,100,307,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,取手,12,122320260629,4,1-8-5,0.014457726345093,81.4,100,8140,8040,100,18,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,取手,12,122320260629,5,8-1-2,0.0132775547953441,131.5,100,13150,13050,100,75,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,取手,12,122320260629,6,8-1-3,0.0132775547953441,860.9,100,86090,85990,100,1043,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,取手,12,122320260629,7,8-1-6,0.0132775547953441,437.5,100,43750,43650,100,481,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,取手,12,122320260629,8,8-4-1,0.0125408370730642,1987.7,100,198770,198670,100,2393,1-2-6,,3,1782718520,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/12,True,False,0,-100
2026-06-29,岐阜,1,014320260629,1,3-1-2,0.0127925570577118,1053.8,100,105380,105280,100,1248,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,1,014320260629,2,3-1-4,0.0127925570577118,811.9,100,81190,81090,100,939,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,1,014320260629,3,3-1-5,0.0127925570577118,513.3,100,51330,51230,100,557,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,1,014320260629,4,3-1-6,0.0127925570577118,388.2,100,38820,38720,100,397,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,1,014320260629,5,3-1-7,0.0127925570577118,450.6,100,45060,44960,100,476,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,1,014320260629,6,3-2-1,0.0127925570577118,1793.0,100,179300,179200,100,2194,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,1,014320260629,7,3-2-4,0.0127925570577118,2531.3,100,253130,253030,100,3138,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,1,014320260629,8,3-2-5,0.0127925570577118,2049.1,100,204910,204810,100,2521,6-1-5,,3,1782690119,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/1,True,False,0,-100
2026-06-29,岐阜,2,024320260629,1,1-2-5,0.0332095902357649,119.1,100,11910,11810,100,296,3-7-5,,3,1782691280,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/2,True,False,0,-100
2026-06-29,岐阜,2,024320260629,2,1-2-7,0.0332095902357649,80.1,100,8010,7910,100,166,3-7-5,,3,1782691280,https://www.winticket.jp/keirin/gifu/racecard/2026062743/3/2,True,False,0,-100
