bet_type,bet_label,min_prob,min_ev,max_odds,bets,hits,stake_yen,return_yen,profit_yen,roi
quinella,2車複,0.02,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.02,300,30,355,13,73900,47250,-26650,-0.3606224627875507
quinella,2車複,0.02,300,50,1050,28,225300,179660,-45640,-0.20257434531735463
quinella,2車複,0.02,300,80,2074,44,454400,472960,18560,0.04084507042253521
quinella,2車複,0.02,300,100,2535,49,561500,586800,25300,0.045057880676758685
quinella,2車複,0.02,300,150,3279,53,746300,768740,22440,0.030068337129840545
quinella,2車複,0.02,300,200,3622,54,838400,853490,15090,0.017998568702290076
quinella,2車複,0.02,300,300,3826,55,897600,985240,87640,0.09763814616755793
quinella,2車複,0.02,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.02,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.02,500,50,212,8,57700,66440,8740,0.151473136915078
quinella,2車複,0.02,500,80,555,18,150600,290380,139780,0.9281540504648075
quinella,2車複,0.02,500,100,730,19,200500,330880,130380,0.6502743142144638
quinella,2車複,0.02,500,150,1097,23,309900,512820,202920,0.6547918683446273
quinella,2車複,0.02,500,200,1290,24,372000,597570,225570,0.6063709677419354
quinella,2車複,0.02,500,300,1427,25,417800,729320,311520,0.7456199138343705
quinella,2車複,0.02,800,50,40,2,16200,31370,15170,0.9364197530864198
quinella,2車複,0.02,800,80,107,8,42500,205340,162840,3.831529411764706
quinella,2車複,0.02,800,100,155,9,61100,245840,184740,3.0235679214402618
quinella,2車複,0.02,800,150,268,11,106300,360550,254250,2.391815616180621
quinella,2車複,0.02,800,200,346,12,138300,445300,307000,2.219812002892263
quinella,2車複,0.02,800,300,413,13,165700,577050,411350,2.482498491249246
quinella,2車複,0.02,1200,80,29,5,14500,138250,123750,8.53448275862069
quinella,2車複,0.02,1200,100,42,6,21000,178750,157750,7.511904761904762
quinella,2車複,0.02,1200,150,75,7,37500,251100,213600,5.696
quinella,2車複,0.02,1200,200,102,8,51000,335850,284850,5.5852941176470585
quinella,2車複,0.02,1200,300,125,9,62500,467600,405100,6.4816
quinella,2車複,0.02,2000,200,24,6,12000,261950,249950,20.829166666666666
quinella,2車複,0.02,2000,300,28,6,14000,261950,247950,17.710714285714285
quinella,2車複,0.03,100,10,402,40,41400,30180,-11220,-0.2710144927536232
quinella,2車複,0.03,100,20,1699,130,182900,181570,-1330,-0.007271733187534172
quinella,2車複,0.03,100,30,3375,179,375900,309070,-66830,-0.17778664538441075
quinella,2車複,0.03,100,50,6302,228,750500,574720,-175780,-0.23421718854097268
quinella,2車複,0.03,100,80,8996,262,1146600,982360,-164240,-0.14324088609802896
quinella,2車複,0.03,100,100,9844,269,1292400,1113190,-179210,-0.13866450015475085
quinella,2車複,0.03,100,150,10707,273,1487400,1295130,-192270,-0.12926583299717628
quinella,2車複,0.03,100,200,10949,274,1559300,1379880,-179420,-0.11506445199769127
quinella,2車複,0.03,100,300,11060,275,1599000,1511630,-87370,-0.054640400250156346
quinella,2車複,0.03,200,10,67,10,7900,8510,610,0.07721518987341772
quinella,2車複,0.03,200,20,459,32,58900,59530,630,0.010696095076400678
quinella,2車複,0.03,200,30,1141,49,152500,108930,-43570,-0.28570491803278686
quinella,2車複,0.03,200,50,2628,75,383100,286280,-96820,-0.25272774732445835
quinella,2車複,0.03,200,80,4368,97,683800,617920,-65880,-0.09634396022228722
quinella,2車複,0.03,200,100,5127,103,820700,739910,-80790,-0.09844035579383453
quinella,2車複,0.03,200,150,5990,107,1015700,921850,-93850,-0.09239933051097765
quinella,2車複,0.03,200,200,6232,108,1087600,1006600,-81000,-0.07447591026112542
quinella,2車複,0.03,200,300,6343,109,1127300,1138350,11050,0.009802182205269227
quinella,2車複,0.03,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.03,300,30,355,13,73900,47250,-26650,-0.3606224627875507
quinella,2車複,0.03,300,50,1050,28,225300,179660,-45640,-0.20257434531735463
quinella,2車複,0.03,300,80,2074,44,454400,472960,18560,0.04084507042253521
quinella,2車複,0.03,300,100,2535,49,561500,586800,25300,0.045057880676758685
quinella,2車複,0.03,300,150,3262,53,742900,768740,25840,0.034782608695652174
quinella,2車複,0.03,300,200,3504,54,814800,853490,38690,0.04748404516445753
quinella,2車複,0.03,300,300,3615,55,854500,985240,130740,0.15300175541252195
quinella,2車複,0.03,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.03,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.03,500,50,212,8,57700,66440,8740,0.151473136915078
quinella,2車複,0.03,500,80,555,18,150600,290380,139780,0.9281540504648075
quinella,2車複,0.03,500,100,730,19,200500,330880,130380,0.6502743142144638
quinella,2車複,0.03,500,150,1097,23,309900,512820,202920,0.6547918683446273
quinella,2車複,0.03,500,200,1290,24,372000,597570,225570,0.6063709677419354
quinella,2車複,0.03,500,300,1401,25,411700,729320,317620,0.7714840903570561
quinella,2車複,0.03,800,50,40,2,16200,31370,15170,0.9364197530864198
quinella,2車複,0.03,800,80,107,8,42500,205340,162840,3.831529411764706
quinella,2車複,0.03,800,100,155,9,61100,245840,184740,3.0235679214402618
quinella,2車複,0.03,800,150,268,11,106300,360550,254250,2.391815616180621
quinella,2車複,0.03,800,200,346,12,138300,445300,307000,2.219812002892263
quinella,2車複,0.03,800,300,413,13,165700,577050,411350,2.482498491249246
quinella,2車複,0.03,1200,80,29,5,14500,138250,123750,8.53448275862069
quinella,2車複,0.03,1200,100,42,6,21000,178750,157750,7.511904761904762
quinella,2車複,0.03,1200,150,75,7,37500,251100,213600,5.696
quinella,2車複,0.03,1200,200,102,8,51000,335850,284850,5.5852941176470585
quinella,2車複,0.03,1200,300,125,9,62500,467600,405100,6.4816
quinella,2車複,0.03,2000,200,24,6,12000,261950,249950,20.829166666666666
quinella,2車複,0.03,2000,300,28,6,14000,261950,247950,17.710714285714285
quinella,2車複,0.04,100,10,402,40,41400,30180,-11220,-0.2710144927536232
quinella,2車複,0.04,100,20,1699,130,182900,181570,-1330,-0.007271733187534172
quinella,2車複,0.04,100,30,3375,179,375900,309070,-66830,-0.17778664538441075
quinella,2車複,0.04,100,50,6302,228,750500,574720,-175780,-0.23421718854097268
quinella,2車複,0.04,100,80,8544,256,1101400,939560,-161840,-0.14694025785364082
quinella,2車複,0.04,100,100,9130,262,1221000,1061550,-159450,-0.1305896805896806
quinella,2車複,0.04,100,150,9687,266,1368400,1243490,-124910,-0.09128178895059924
quinella,2車複,0.04,100,200,9845,267,1422800,1328240,-94560,-0.06646050042170368
quinella,2車複,0.04,100,300,9904,268,1447500,1459990,12490,0.0086286701208981
quinella,2車複,0.04,200,10,67,10,7900,8510,610,0.07721518987341772
quinella,2車複,0.04,200,20,459,32,58900,59530,630,0.010696095076400678
quinella,2車複,0.04,200,30,1141,49,152500,108930,-43570,-0.28570491803278686
quinella,2車複,0.04,200,50,2628,75,383100,286280,-96820,-0.25272774732445835
quinella,2車複,0.04,200,80,4359,97,682900,617920,-64980,-0.09515302386879484
quinella,2車複,0.04,200,100,4945,103,802500,739910,-62590,-0.07799376947040498
quinella,2車複,0.04,200,150,5502,107,949900,921850,-28050,-0.029529424149910517
quinella,2車複,0.04,200,200,5660,108,1004300,1006600,2300,0.0022901523449168574
quinella,2車複,0.04,200,300,5719,109,1029000,1138350,109350,0.10626822157434403
quinella,2車複,0.04,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.04,300,30,355,13,73900,47250,-26650,-0.3606224627875507
quinella,2車複,0.04,300,50,1050,28,225300,179660,-45640,-0.20257434531735463
quinella,2車複,0.04,300,80,2074,44,454400,472960,18560,0.04084507042253521
quinella,2車複,0.04,300,100,2535,49,561500,586800,25300,0.045057880676758685
quinella,2車複,0.04,300,150,3092,53,708900,768740,59840,0.08441247002398082
quinella,2車複,0.04,300,200,3250,54,763300,853490,90190,0.11815799816585877
quinella,2車複,0.04,300,300,3309,55,788000,985240,197240,0.25030456852791877
quinella,2車複,0.04,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.04,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.04,500,50,212,8,57700,66440,8740,0.151473136915078
quinella,2車複,0.04,500,80,555,18,150600,290380,139780,0.9281540504648075
quinella,2車複,0.04,500,100,730,19,200500,330880,130380,0.6502743142144638
quinella,2車複,0.04,500,150,1097,23,309900,512820,202920,0.6547918683446273
quinella,2車複,0.04,500,200,1255,24,364300,597570,233270,0.640323908866319
quinella,2車複,0.04,500,300,1314,25,389000,729320,340320,0.8748586118251928
quinella,2車複,0.04,800,50,40,2,16200,31370,15170,0.9364197530864198
quinella,2車複,0.04,800,80,107,8,42500,205340,162840,3.831529411764706
quinella,2車複,0.04,800,100,155,9,61100,245840,184740,3.0235679214402618
quinella,2車複,0.04,800,150,268,11,106300,360550,254250,2.391815616180621
quinella,2車複,0.04,800,200,346,12,138300,445300,307000,2.219812002892263
quinella,2車複,0.04,800,300,401,13,161800,577050,415250,2.5664400494437576
quinella,2車複,0.04,1200,80,29,5,14500,138250,123750,8.53448275862069
quinella,2車複,0.04,1200,100,42,6,21000,178750,157750,7.511904761904762
quinella,2車複,0.04,1200,150,75,7,37500,251100,213600,5.696
quinella,2車複,0.04,1200,200,102,8,51000,335850,284850,5.5852941176470585
quinella,2車複,0.04,1200,300,125,9,62500,467600,405100,6.4816
quinella,2車複,0.04,2000,200,24,6,12000,261950,249950,20.829166666666666
quinella,2車複,0.04,2000,300,28,6,14000,261950,247950,17.710714285714285
quinella,2車複,0.05,100,10,402,40,41400,30180,-11220,-0.2710144927536232
quinella,2車複,0.05,100,20,1699,130,182900,181570,-1330,-0.007271733187534172
quinella,2車複,0.05,100,30,3375,179,375900,309070,-66830,-0.17778664538441075
quinella,2車複,0.05,100,50,6135,224,733800,556270,-177530,-0.24193240665031343
quinella,2車複,0.05,100,80,7806,246,1027600,887910,-139690,-0.13593810821331256
quinella,2車複,0.05,100,100,8174,250,1116100,983230,-132870,-0.11904847235910761
quinella,2車複,0.05,100,150,8536,254,1224200,1165170,-59030,-0.048219245221369056
quinella,2車複,0.05,100,200,8628,255,1260400,1249920,-10480,-0.008314820691843859
quinella,2車複,0.05,100,300,8660,256,1275400,1381670,106270,0.08332287909675395
quinella,2車複,0.05,200,10,67,10,7900,8510,610,0.07721518987341772
quinella,2車複,0.05,200,20,459,32,58900,59530,630,0.010696095076400678
quinella,2車複,0.05,200,30,1141,49,152500,108930,-43570,-0.28570491803278686
quinella,2車複,0.05,200,50,2628,75,383100,286280,-96820,-0.25272774732445835
quinella,2車複,0.05,200,80,4181,97,665100,617920,-47180,-0.07093670124793264
quinella,2車複,0.05,200,100,4549,101,753600,713240,-40360,-0.05355626326963907
quinella,2車複,0.05,200,150,4911,105,861700,895180,33480,0.038853429267726586
quinella,2車複,0.05,200,200,5003,106,897900,979930,82030,0.09135761220625904
quinella,2車複,0.05,200,300,5035,107,912900,1111680,198780,0.21774564574433125
quinella,2車複,0.05,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.05,300,30,355,13,73900,47250,-26650,-0.3606224627875507
quinella,2車複,0.05,300,50,1050,28,225300,179660,-45640,-0.20257434531735463
quinella,2車複,0.05,300,80,2074,44,454400,472960,18560,0.04084507042253521
quinella,2車複,0.05,300,100,2442,48,542900,568280,25380,0.046748940873088965
quinella,2車複,0.05,300,150,2804,52,651000,750220,99220,0.15241167434715822
quinella,2車複,0.05,300,200,2896,53,687200,834970,147770,0.21503201396973223
quinella,2車複,0.05,300,300,2928,54,702200,966720,264520,0.37670179436058104
quinella,2車複,0.05,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.05,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.05,500,50,212,8,57700,66440,8740,0.151473136915078
quinella,2車複,0.05,500,80,555,18,150600,290380,139780,0.9281540504648075
quinella,2車複,0.05,500,100,730,19,200500,330880,130380,0.6502743142144638
quinella,2車複,0.05,500,150,1056,23,301400,512820,211420,0.7014598540145985
quinella,2車複,0.05,500,200,1148,24,337600,597570,259970,0.7700533175355451
quinella,2車複,0.05,500,300,1180,25,352600,729320,376720,1.0684061259217243
quinella,2車複,0.05,800,50,40,2,16200,31370,15170,0.9364197530864198
quinella,2車複,0.05,800,80,107,8,42500,205340,162840,3.831529411764706
quinella,2車複,0.05,800,100,155,9,61100,245840,184740,3.0235679214402618
quinella,2車複,0.05,800,150,268,11,106300,360550,254250,2.391815616180621
quinella,2車複,0.05,800,200,340,12,136500,445300,308800,2.2622710622710622
quinella,2車複,0.05,800,300,372,13,151500,577050,425550,2.8089108910891087
quinella,2車複,0.05,1200,80,29,5,14500,138250,123750,8.53448275862069
quinella,2車複,0.05,1200,100,42,6,21000,178750,157750,7.511904761904762
quinella,2車複,0.05,1200,150,75,7,37500,251100,213600,5.696
quinella,2車複,0.05,1200,200,102,8,51000,335850,284850,5.5852941176470585
quinella,2車複,0.05,1200,300,124,9,62000,467600,405600,6.541935483870968
quinella,2車複,0.05,2000,200,24,6,12000,261950,249950,20.829166666666666
quinella,2車複,0.05,2000,300,28,6,14000,261950,247950,17.710714285714285
quinella,2車複,0.07,100,10,402,40,41400,30180,-11220,-0.2710144927536232
quinella,2車複,0.07,100,20,1699,130,182900,181570,-1330,-0.007271733187534172
quinella,2車複,0.07,100,30,3365,178,374900,306080,-68820,-0.18356895172045878
quinella,2車複,0.07,100,50,5200,208,640300,493640,-146660,-0.2290488833359363
quinella,2車複,0.07,100,80,6023,224,825700,786940,-38760,-0.04694198861571999
quinella,2車複,0.07,100,100,6180,225,872000,827440,-44560,-0.05110091743119266
quinella,2車複,0.07,100,150,6322,227,925900,942150,16250,0.017550491413759584
quinella,2車複,0.07,100,200,6352,228,940500,1026900,86400,0.09186602870813397
quinella,2車複,0.07,100,300,6364,228,946500,1026900,80400,0.08494453248811411
quinella,2車複,0.07,200,10,67,10,7900,8510,610,0.07721518987341772
quinella,2車複,0.07,200,20,459,32,58900,59530,630,0.010696095076400678
quinella,2車複,0.07,200,30,1141,49,152500,108930,-43570,-0.28570491803278686
quinella,2車複,0.07,200,50,2537,72,374000,272280,-101720,-0.27197860962566844
quinella,2車複,0.07,200,80,3360,88,559400,565580,6180,0.01104755094744369
quinella,2車複,0.07,200,100,3517,89,605700,606080,380,0.000627373287105828
quinella,2車複,0.07,200,150,3659,91,659600,720790,61190,0.09276834445118254
quinella,2車複,0.07,200,200,3689,92,674200,805540,131340,0.19480866211806586
quinella,2車複,0.07,200,300,3701,92,680200,805540,125340,0.1842693325492502
quinella,2車複,0.07,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.07,300,30,355,13,73900,47250,-26650,-0.3606224627875507
quinella,2車複,0.07,300,50,1050,28,225300,179660,-45640,-0.20257434531735463
quinella,2車複,0.07,300,80,1838,44,407200,472960,65760,0.16149312377210215
quinella,2車複,0.07,300,100,1995,45,453500,513460,59960,0.13221609702315326
quinella,2車複,0.07,300,150,2137,47,507400,628170,120770,0.23801734331888058
quinella,2車複,0.07,300,200,2167,48,522000,712920,190920,0.3657471264367816
quinella,2車複,0.07,300,300,2179,48,528000,712920,184920,0.3502272727272727
quinella,2車複,0.07,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.07,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.07,500,50,212,8,57700,66440,8740,0.151473136915078
quinella,2車複,0.07,500,80,555,18,150600,290380,139780,0.9281540504648075
quinella,2車複,0.07,500,100,708,19,196100,330880,134780,0.687302396736359
quinella,2車複,0.07,500,150,850,21,250000,445590,195590,0.78236
quinella,2車複,0.07,500,200,880,22,264600,530340,265740,1.0043083900226757
quinella,2車複,0.07,500,300,892,22,270600,530340,259740,0.9598669623059867
quinella,2車複,0.07,800,50,40,2,16200,31370,15170,0.9364197530864198
quinella,2車複,0.07,800,80,107,8,42500,205340,162840,3.831529411764706
quinella,2車複,0.07,800,100,155,9,61100,245840,184740,3.0235679214402618
quinella,2車複,0.07,800,150,260,11,103900,360550,256650,2.4701636188642926
quinella,2車複,0.07,800,200,290,12,118500,445300,326800,2.7578059071729957
quinella,2車複,0.07,800,300,302,12,124500,445300,320800,2.576706827309237
quinella,2車複,0.07,1200,80,29,5,14500,138250,123750,8.53448275862069
quinella,2車複,0.07,1200,100,42,6,21000,178750,157750,7.511904761904762
quinella,2車複,0.07,1200,150,75,7,37500,251100,213600,5.696
quinella,2車複,0.07,1200,200,101,8,50500,335850,285350,5.650495049504951
quinella,2車複,0.07,1200,300,113,8,56500,335850,279350,4.944247787610619
quinella,2車複,0.07,2000,200,24,6,12000,261950,249950,20.829166666666666
quinella,2車複,0.07,2000,300,28,6,14000,261950,247950,17.710714285714285
quinella,2車複,0.1,100,10,402,40,41400,30180,-11220,-0.2710144927536232
quinella,2車複,0.1,100,20,1699,130,182900,181570,-1330,-0.007271733187534172
quinella,2車複,0.1,100,30,2826,161,321000,263300,-57700,-0.17975077881619939
quinella,2車複,0.1,100,50,3604,177,470600,392700,-77900,-0.16553336166595836
quinella,2車複,0.1,100,80,3894,188,551700,627060,75360,0.13659597607395324
quinella,2車複,0.1,100,100,3945,189,571200,667560,96360,0.16869747899159665
quinella,2車複,0.1,100,150,3987,190,591100,739910,148810,0.2517509727626459
quinella,2車複,0.1,100,200,4000,191,597600,824660,227060,0.37995314591700136
quinella,2車複,0.1,100,300,4004,191,599600,824660,225060,0.37535023348899266
quinella,2車複,0.1,200,10,67,10,7900,8510,610,0.07721518987341772
quinella,2車複,0.1,200,20,459,32,58900,59530,630,0.010696095076400678
quinella,2車複,0.1,200,30,1141,49,152500,108930,-43570,-0.28570491803278686
quinella,2車複,0.1,200,50,1919,65,302100,238330,-63770,-0.21108904336312478
quinella,2車複,0.1,200,80,2209,76,383200,472690,89490,0.23353340292275573
quinella,2車複,0.1,200,100,2260,77,402700,513190,110490,0.2743729823690092
quinella,2車複,0.1,200,150,2302,78,422600,585540,162940,0.38556554661618553
quinella,2車複,0.1,200,200,2315,79,429100,670290,241190,0.5620834304357959
quinella,2車複,0.1,200,300,2319,79,431100,670290,239190,0.5548364648573417
quinella,2車複,0.1,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.1,300,30,355,13,73900,47250,-26650,-0.3606224627875507
quinella,2車複,0.1,300,50,949,27,205100,169680,-35420,-0.1726962457337884
quinella,2車複,0.1,300,80,1239,38,286200,404040,117840,0.41174004192872116
quinella,2車複,0.1,300,100,1290,39,305700,444540,138840,0.454170755642787
quinella,2車複,0.1,300,150,1332,40,325600,516890,191290,0.5875
quinella,2車複,0.1,300,200,1345,41,332100,601640,269540,0.81162300511894
quinella,2車複,0.1,300,300,1349,41,334100,601640,267540,0.8007782101167316
quinella,2車複,0.1,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.1,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.1,500,50,212,8,57700,66440,8740,0.151473136915078
quinella,2車複,0.1,500,80,466,18,131600,290380,158780,1.2065349544072947
quinella,2車複,0.1,500,100,517,19,151100,330880,179780,1.1898080741230972
quinella,2車複,0.1,500,150,559,20,171000,403230,232230,1.3580701754385964
quinella,2車複,0.1,500,200,572,21,177500,487980,310480,1.7491830985915493
quinella,2車複,0.1,500,300,576,21,179500,487980,308480,1.7185515320334261
quinella,2車複,0.1,800,50,40,2,16200,31370,15170,0.9364197530864198
quinella,2車複,0.1,800,80,107,8,42500,205340,162840,3.831529411764706
quinella,2車複,0.1,800,100,152,9,60200,245840,185640,3.083720930232558
quinella,2車複,0.1,800,150,194,10,80100,318190,238090,2.9724094881398253
quinella,2車複,0.1,800,200,207,11,86600,402940,316340,3.652886836027714
quinella,2車複,0.1,800,300,211,11,88600,402940,314340,3.5478555304740405
quinella,2車複,0.1,1200,80,29,5,14500,138250,123750,8.53448275862069
quinella,2車複,0.1,1200,100,42,6,21000,178750,157750,7.511904761904762
quinella,2車複,0.1,1200,150,73,7,36500,251100,214600,5.879452054794521
quinella,2車複,0.1,1200,200,86,8,43000,335850,292850,6.81046511627907
quinella,2車複,0.1,1200,300,90,8,45000,335850,290850,6.463333333333333
quinella,2車複,0.1,2000,200,24,6,12000,261950,249950,20.829166666666666
quinella,2車複,0.1,2000,300,28,6,14000,261950,247950,17.710714285714285
quinella,2車複,0.15,100,10,402,40,41400,30180,-11220,-0.2710144927536232
quinella,2車複,0.15,100,20,1344,109,147400,144810,-2590,-0.01757123473541384
quinella,2車複,0.15,100,30,1678,114,204500,163620,-40880,-0.19990220048899757
quinella,2車複,0.15,100,50,1855,117,252100,202430,-49670,-0.19702499008330027
quinella,2車複,0.15,100,80,1906,122,272900,354230,81330,0.2980212532063027
quinella,2車複,0.15,100,100,1918,123,278900,394730,115830,0.41531014700609536
quinella,2車複,0.15,100,150,1929,124,284400,467080,182680,0.6423347398030942
quinella,2車複,0.15,100,200,1934,125,286900,551830,264930,0.9234227953990938
quinella,2車複,0.15,100,300,1934,125,286900,551830,264930,0.9234227953990938
quinella,2車複,0.15,200,10,67,10,7900,8510,610,0.07721518987341772
quinella,2車複,0.15,200,20,459,32,58900,59530,630,0.010696095076400678
quinella,2車複,0.15,200,30,793,37,116000,78340,-37660,-0.3246551724137931
quinella,2車複,0.15,200,50,970,40,163600,117150,-46450,-0.2839242053789731
quinella,2車複,0.15,200,80,1021,45,184400,268950,84550,0.4585140997830803
quinella,2車複,0.15,200,100,1033,46,190400,309450,119050,0.6252626050420168
quinella,2車複,0.15,200,150,1044,47,195900,381800,185900,0.9489535477284329
quinella,2車複,0.15,200,200,1049,48,198400,466550,268150,1.3515625
quinella,2車複,0.15,200,300,1049,48,198400,466550,268150,1.3515625
quinella,2車複,0.15,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.15,300,30,338,13,70500,47250,-23250,-0.32978723404255317
quinella,2車複,0.15,300,50,515,16,118100,86060,-32040,-0.27129551227773074
quinella,2車複,0.15,300,80,566,21,138900,237860,98960,0.712455003599712
quinella,2車複,0.15,300,100,578,22,144900,278360,133460,0.9210489993098688
quinella,2車複,0.15,300,150,589,23,150400,350710,200310,1.3318484042553191
quinella,2車複,0.15,300,200,594,24,152900,435460,282560,1.8480052321778941
quinella,2車複,0.15,300,300,594,24,152900,435460,282560,1.8480052321778941
quinella,2車複,0.15,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.15,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.15,500,50,172,6,49500,48280,-1220,-0.024646464646464646
quinella,2車複,0.15,500,80,223,11,70300,200080,129780,1.8460881934566145
quinella,2車複,0.15,500,100,235,12,76300,240580,164280,2.1530799475753604
quinella,2車複,0.15,500,150,246,13,81800,312930,231130,2.8255501222493886
quinella,2車複,0.15,500,200,251,14,84300,397680,313380,3.7174377224199286
quinella,2車複,0.15,500,300,251,14,84300,397680,313380,3.7174377224199286
quinella,2車複,0.15,800,50,40,2,16200,31370,15170,0.9364197530864198
quinella,2車複,0.15,800,80,84,7,34900,183170,148270,4.248424068767909
quinella,2車複,0.15,800,100,96,8,40900,223670,182770,4.468704156479218
quinella,2車複,0.15,800,150,107,9,46400,296020,249620,5.379741379310345
quinella,2車複,0.15,800,200,112,10,48900,380770,331870,6.786707566462168
quinella,2車複,0.15,800,300,112,10,48900,380770,331870,6.786707566462168
quinella,2車複,0.15,1200,80,29,5,14500,138250,123750,8.53448275862069
quinella,2車複,0.15,1200,100,41,6,20500,178750,158250,7.719512195121951
quinella,2車複,0.15,1200,150,52,7,26000,251100,225100,8.657692307692308
quinella,2車複,0.15,1200,200,57,8,28500,335850,307350,10.784210526315789
quinella,2車複,0.15,1200,300,57,8,28500,335850,307350,10.784210526315789
quinella,2車複,0.15,2000,200,23,6,11500,261950,250450,21.778260869565216
quinella,2車複,0.15,2000,300,23,6,11500,261950,250450,21.778260869565216
quinella,2車複,0.2,100,10,402,40,41400,30180,-11220,-0.2710144927536232
quinella,2車複,0.2,100,20,839,77,96900,95420,-1480,-0.015273477812177503
quinella,2車複,0.2,100,30,936,79,118200,105040,-13160,-0.11133671742808798
quinella,2車複,0.2,100,50,994,81,139000,136410,-2590,-0.018633093525179858
quinella,2車複,0.2,100,80,1014,85,148400,258810,110410,0.7440026954177897
quinella,2車複,0.2,100,100,1018,85,150400,258810,108410,0.720811170212766
quinella,2車複,0.2,100,150,1023,85,152900,258810,105910,0.6926749509483322
quinella,2車複,0.2,100,200,1026,86,154400,343560,189160,1.2251295336787564
quinella,2車複,0.2,100,300,1026,86,154400,343560,189160,1.2251295336787564
quinella,2車複,0.2,200,10,67,10,7900,8510,610,0.07721518987341772
quinella,2車複,0.2,200,20,341,27,47100,50430,3330,0.07070063694267516
quinella,2車複,0.2,200,30,438,29,68400,60050,-8350,-0.12207602339181287
quinella,2車複,0.2,200,50,496,31,89200,91420,2220,0.024887892376681615
quinella,2車複,0.2,200,80,516,35,98600,213820,115220,1.1685598377281947
quinella,2車複,0.2,200,100,520,35,100600,213820,113220,1.1254473161033798
quinella,2車複,0.2,200,150,525,35,103100,213820,110720,1.0739088263821532
quinella,2車複,0.2,200,200,528,36,104600,298570,193970,1.854397705544933
quinella,2車複,0.2,200,300,528,36,104600,298570,193970,1.854397705544933
quinella,2車複,0.2,300,20,120,10,25000,32630,7630,0.3052
quinella,2車複,0.2,300,30,217,12,46300,42250,-4050,-0.08747300215982722
quinella,2車複,0.2,300,50,275,14,67100,73620,6520,0.09716840536512668
quinella,2車複,0.2,300,80,295,18,76500,196020,119520,1.5623529411764705
quinella,2車複,0.2,300,100,299,18,78500,196020,117520,1.4970700636942675
quinella,2車複,0.2,300,150,304,18,81000,196020,115020,1.42
quinella,2車複,0.2,300,200,307,19,82500,280770,198270,2.4032727272727272
quinella,2車複,0.2,300,300,307,19,82500,280770,198270,2.4032727272727272
quinella,2車複,0.2,500,20,22,3,5400,9470,4070,0.7537037037037037
quinella,2車複,0.2,500,30,57,3,14300,9470,-4830,-0.33776223776223774
quinella,2車複,0.2,500,50,115,5,35100,40840,5740,0.16353276353276353
quinella,2車複,0.2,500,80,135,9,44500,163240,118740,2.668314606741573
quinella,2車複,0.2,500,100,139,9,46500,163240,116740,2.5105376344086023
quinella,2車複,0.2,500,150,144,9,49000,163240,114240,2.3314285714285714
quinella,2車複,0.2,500,200,147,10,50500,247990,197490,3.9106930693069306
quinella,2車複,0.2,500,300,147,10,50500,247990,197490,3.9106930693069306
quinella,2車複,0.2,800,50,38,2,15600,31370,15770,1.0108974358974359
quinella,2車複,0.2,800,80,58,6,25000,153770,128770,5.1508
quinella,2車複,0.2,800,100,62,6,27000,153770,126770,4.695185185185185
quinella,2車複,0.2,800,150,67,6,29500,153770,124270,4.212542372881356
quinella,2車複,0.2,800,200,70,7,31000,238520,207520,6.694193548387097
quinella,2車複,0.2,800,300,70,7,31000,238520,207520,6.694193548387097
quinella,2車複,0.2,1200,80,26,5,13000,138250,125250,9.634615384615385
quinella,2車複,0.2,1200,100,30,5,15000,138250,123250,8.216666666666667
quinella,2車複,0.2,1200,150,35,5,17500,138250,120750,6.9
quinella,2車複,0.2,1200,200,38,6,19000,223000,204000,10.736842105263158
quinella,2車複,0.2,1200,300,38,6,19000,223000,204000,10.736842105263158
quinella_place,ワイド,0.02,100,10,1135,175,118700,132020,13320,0.1122156697556866
quinella_place,ワイド,0.02,100,20,3036,295,333000,390140,57140,0.1715915915915916
quinella_place,ワイド,0.02,100,30,4034,336,463500,606350,142850,0.3081984897518878
quinella_place,ワイド,0.02,100,50,4714,358,567700,833930,266230,0.46896248018319536
