bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
trio,2-4-5,0.4993279163340143,122820260328,4.7,False,3-4-5,2026-03-28,立川,12,134.68412067698674,100,False,0.0,-100.0,3連複
exacta,1-7,0.1345203466922518,082820260328,17.3,False,7-2,2026-03-28,立川,8,132.7201997775956,100,False,0.0,-100.0,2車単
quinella_place,3-4,0.8106521666674226,092820260328,2.8,False,1-4|1-5|4-5,2026-03-28,立川,9,126.98260666687831,100,False,0.0,-100.0,ワイド
quinella,2-4,0.06392180413623945,102820260328,34.8,False,2-6,2026-03-28,立川,10,122.44787839411329,100,False,0.0,-100.0,2車複
exacta,2-3,0.07080427633977235,112820260328,31.3,False,5-1,2026-03-28,立川,11,121.61738494348744,100,False,0.0,-100.0,2車単
exacta,3-4,0.06938718011560341,112820260328,31.0,False,5-1,2026-03-28,立川,11,115.10025835837058,100,False,0.0,-100.0,2車単
quinella_place,3-4,0.23752056284772408,112820260328,8.9,False,1-3|1-5|3-5,2026-03-28,立川,11,111.39330093447444,100,False,0.0,-100.0,ワイド
quinella_place,4-6,0.13485200340470463,043620260328,15.4,False,1-5|1-7|5-7,2026-03-28,小田原,4,107.67208524324512,100,False,0.0,-100.0,ワイド
exacta,5-1,0.15666742866547725,033620260328,13.2,False,4-2,2026-03-28,小田原,3,106.80100583842997,100,False,0.0,-100.0,2車単
quinella_place,1-6,0.32366939546905754,052820260328,6.3,False,2-3|2-4|3-4,2026-03-28,立川,5,103.91171914550625,100,False,0.0,-100.0,ワイド
quinella,5-6,0.1730478900133297,023620260328,11.7,False,3-5,2026-03-28,小田原,2,102.46603131559576,100,False,0.0,-100.0,2車複
trifecta,2-6-5,0.0721009146823653,112820260329,265.7,False,5-2-1,2026-03-29,立川,11,1815.7213031104461,500,False,0.0,-500.0,3連単
exacta,2-6,0.12702307902427984,112820260329,87.1,False,5-2,2026-03-29,立川,11,1006.3710183014773,400,False,0.0,-400.0,2車単
trifecta,2-1-6,0.06684527830674485,102820260329,151.4,False,1-2-6,2026-03-29,立川,10,912.037513564117,400,False,0.0,-400.0,3連単
trifecta,1-2-7,0.09234388963455606,102820260329,104.8,False,1-2-6,2026-03-29,立川,10,867.7639633701474,300,False,0.0,-300.0,3連単
exacta,6-2,0.03735545762195872,112820260329,238.3,False,5-2,2026-03-29,立川,11,790.1805551312764,300,False,0.0,-300.0,2車単
trifecta,4-1-2,0.1298123528317748,092820260329,68.5,False,2-3-1,2026-03-29,立川,9,789.2146168976574,300,False,0.0,-300.0,3連単
trifecta,7-3-1,0.07097801461599351,052820260329,120.6,False,7-4-1,2026-03-29,立川,5,755.9948562688817,300,False,0.0,-300.0,3連単
trifecta,7-3-5,0.03178574191512197,022820260329,264.2,False,7-1-3,2026-03-29,立川,2,739.7793013975224,300,False,0.0,-300.0,3連単
quinella,2-6,0.16437853664623855,112820260329,50.4,False,2-5,2026-03-29,立川,11,728.4678246970423,300,False,0.0,-300.0,2車複
trifecta,4-2-1,0.08873678437614665,092820260329,89.3,False,2-3-1,2026-03-29,立川,9,692.4194844789896,300,False,0.0,-300.0,3連単
quinella,4-5,0.07790101224398381,092820260329,100.2,False,2-3,2026-03-29,立川,9,680.5681426847178,300,False,0.0,-300.0,2車複
trio,2-5-6,0.2531801466158736,112820260329,30.2,False,1-2-5,2026-03-29,立川,11,664.6040427799384,300,False,0.0,-300.0,3連複
trifecta,2-5-6,0.11153488586613168,112820260329,60.0,False,5-2-1,2026-03-29,立川,11,569.2093151967902,200,False,0.0,-200.0,3連単
trio,2-4-6,0.0757740253494051,112820260329,88.0,False,1-2-5,2026-03-29,立川,11,566.8114230747649,200,False,0.0,-200.0,3連複
exacta,4-5,0.05283158670558448,092820260329,125.9,False,2-3,2026-03-29,立川,9,565.1496766233087,200,False,0.0,-200.0,2車単
exacta,4-2,0.13657206823792353,092820260329,45.3,False,2-3,2026-03-29,立川,9,518.6714691177935,200,False,0.0,-200.0,2車単
exacta,4-1,0.024233364268555803,042820260329,250.8,False,1-5,2026-03-29,立川,4,507.7727758553795,200,False,0.0,-200.0,2車単
trifecta,1-5-4,0.022982056573011937,122820260329,236.4,False,2-5-7,2026-03-29,立川,12,443.29581738600217,200,False,0.0,-200.0,3連単
trifecta,1-5-2,0.07859798292112986,122820260329,66.6,False,2-5-7,2026-03-29,立川,12,423.46256625472483,200,False,0.0,-200.0,3連単
trifecta,5-4-7,0.02052748572648766,082820260329,240.0,False,3-5-1,2026-03-29,立川,8,392.6596574357038,200,False,0.0,-200.0,3連単
trifecta,7-1-3,0.1344713821915954,052820260329,36.4,False,7-4-1,2026-03-29,立川,5,389.47583117740726,200,False,0.0,-200.0,3連単
quinella_place,1-6,0.16027569226777308,102820260329,30.5,True,1-2|1-6|2-6,2026-03-29,立川,10,388.8408614167079,200,True,6100.0,5900.0,ワイド
trifecta,1-4-5,0.02608157442771731,042820260329,184.6,False,1-5-3,2026-03-29,立川,4,381.46586393566156,200,False,0.0,-200.0,3連単
trifecta,7-5-3,0.0986225529659437,022820260329,47.7,False,7-1-3,2026-03-29,立川,2,370.4295776475515,200,False,0.0,-200.0,3連単
trifecta,5-7-3,0.05139572694092243,012820260329,89.5,False,7-5-2,2026-03-29,立川,1,359.9917561212558,200,False,0.0,-200.0,3連単
quinella_place,1-7,0.37999075551029776,102820260329,11.9,False,1-2|1-6|2-6,2026-03-29,立川,10,352.18899905725436,200,False,0.0,-200.0,ワイド
trifecta,5-4-3,0.0876700337008664,082820260329,50.4,False,3-5-1,2026-03-29,立川,8,341.8569698523666,200,False,0.0,-200.0,3連単
quinella_place,2-6,0.3545455751774874,112820260329,11.9,False,1-2|1-5|2-5,2026-03-29,立川,11,321.9092344612101,200,False,0.0,-200.0,ワイド
quinella_place,5-6,0.25653635229676475,112820260329,16.4,False,1-2|1-5|2-5,2026-03-29,立川,11,320.7196177666941,200,False,0.0,-200.0,ワイド
trifecta,1-3-5,0.023826564148324375,042820260329,173.7,False,1-5-3,2026-03-29,立川,4,313.8674192563943,200,False,0.0,-200.0,3連単
exacta,2-6,0.03326679811060622,102820260329,122.2,False,1-2,2026-03-29,立川,10,306.52027291160795,200,False,0.0,-200.0,2車単
exacta,5-4,0.15607475424985676,082820260329,25.7,False,3-5,2026-03-29,立川,8,301.11211842213186,200,False,0.0,-200.0,2車単
quinella,2-6,0.04771573966820286,102820260329,80.8,False,1-2,2026-03-29,立川,10,285.5431765190791,100,False,0.0,-100.0,2車複
trifecta,4-2-5,0.10728704211237387,032820260329,34.9,False,4-7-2,2026-03-29,立川,3,274.4317769721848,100,False,0.0,-100.0,3連単
exacta,4-5,0.02118319804801902,042820260329,168.3,False,1-5,2026-03-29,立川,4,256.51322314816014,100,False,0.0,-100.0,2車単
trifecta,4-6-2,0.031708877208206386,032820260329,109.3,False,4-7-2,2026-03-29,立川,3,246.5780278856958,100,False,0.0,-100.0,3連単
exacta,7-3,0.04233946164260587,022820260329,77.8,False,7-1,2026-03-29,立川,2,229.4010115794737,100,False,0.0,-100.0,2車単
quinella,4-6,0.048951484609765374,032820260329,67.0,False,4-7,2026-03-29,立川,3,227.974946885428,100,False,0.0,-100.0,2車複
trifecta,1-7-5,0.03870993135728252,012820260329,84.3,False,7-5-2,2026-03-29,立川,1,226.3247213418916,100,False,0.0,-100.0,3連単
exacta,7-3,0.11548993240527496,052820260329,25.5,False,7-4,2026-03-29,立川,5,194.49932763345114,100,False,0.0,-100.0,2車単
exacta,1-5,0.1399848142672228,122820260329,20.5,False,2-5,2026-03-29,立川,12,186.96886924780677,100,False,0.0,-100.0,2車単
quinella_place,4-5,0.21156461938055574,092820260329,12.1,False,1-2|1-3|2-3,2026-03-29,立川,9,155.9931894504724,100,False,0.0,-100.0,ワイド
trifecta,4-1-5,0.08645134814775328,062820260329,26.9,True,4-1-5,2026-03-29,立川,6,132.5541265174563,100,True,2690.0,2590.0,3連単
exacta,1-7,0.0497226035898385,012820260329,45.2,False,7-5,2026-03-29,立川,1,124.74616822607003,100,False,0.0,-100.0,2車単
exacta,4-6,0.041431145418783524,032820260329,54.0,False,4-7,2026-03-29,立川,3,123.72818526143101,100,False,0.0,-100.0,2車単
exacta,7-1,0.4984000819491401,052820260329,4.4,False,7-4,2026-03-29,立川,5,119.29603605762166,100,False,0.0,-100.0,2車単
exacta,5-7,0.24580842535132044,012820260329,8.8,False,7-5,2026-03-29,立川,1,116.311414309162,100,False,0.0,-100.0,2車単
quinella,1-4,0.0630437120356703,042820260329,32.9,False,1-5,2026-03-29,立川,4,107.4138125973553,100,False,0.0,-100.0,2車複
exacta,7-2,0.034953681533731115,102820260329,58.2,False,1-2,2026-03-29,立川,10,103.43042652631512,100,False,0.0,-100.0,2車単
quinella_place,1-3,0.22178371081039816,052820260329,9.1,False,1-4|1-7|4-7,2026-03-29,立川,5,101.82317683746231,100,False,0.0,-100.0,ワイド
trifecta,5-3-7,0.22214053779517123,032820260330,95.9,False,3-6-1,2026-03-30,立川,3,2030.3277574556923,500,False,0.0,-500.0,3連単
trifecta,2-5-1,0.06850492385151664,122820260330,270.4,False,6-3-4,2026-03-30,立川,12,1752.37314094501,500,False,0.0,-500.0,3連単
trifecta,2-4-5,0.1434033109767235,062820260330,94.3,False,5-2-3,2026-03-30,立川,6,1252.2932225105028,500,False,0.0,-500.0,3連単
trifecta,2-5-3,0.08416211649237025,072820260330,150.7,False,2-7-3,2026-03-30,立川,7,1168.3230955400197,400,False,0.0,-400.0,3連単
trifecta,5-7-3,0.1121315000690793,032820260330,111.8,False,3-6-1,2026-03-30,立川,3,1153.6301707723067,400,False,0.0,-400.0,3連単
trifecta,5-2-3,0.06869901087050974,072820260330,182.1,False,2-7-3,2026-03-30,立川,7,1151.0089879519824,400,False,0.0,-400.0,3連単
trifecta,4-5-3,0.05906698652782081,112820260330,196.2,False,1-4-3,2026-03-30,立川,11,1058.8942756758443,400,False,0.0,-400.0,3連単
trifecta,1-2-5,0.040741575402277,122820260330,269.4,False,6-3-4,2026-03-30,立川,12,997.5780413373423,400,False,0.0,-400.0,3連単
exacta,5-3,0.3021909386974432,032820260330,35.3,False,3-6,2026-03-30,立川,3,966.7340136019744,400,False,0.0,-400.0,2車単
trifecta,2-5-4,0.18243732821326303,062820260330,54.7,False,5-2-3,2026-03-30,立川,6,897.932185326549,300,False,0.0,-300.0,3連単
exacta,2-4,0.17831019121279512,062820260330,50.5,False,5-2,2026-03-30,立川,6,800.4664656246155,300,False,0.0,-300.0,2車単
trifecta,5-4-3,0.04724312330541041,112820260330,180.6,False,1-4-3,2026-03-30,立川,11,753.210806895712,300,False,0.0,-300.0,3連単
exacta,4-5,0.2117453621376007,112820260330,39.8,False,1-4,2026-03-30,立川,11,742.7465413076508,300,False,0.0,-300.0,2車単
exacta,7-2,0.06097794716800654,102820260330,134.8,False,3-2,2026-03-30,立川,10,721.9827278247282,300,False,0.0,-300.0,2車単
exacta,7-4,0.033963953079871045,102820260330,203.1,False,3-2,2026-03-30,立川,10,589.807887052181,200,False,0.0,-200.0,2車単
exacta,2-5,0.13115989792328894,122820260330,52.0,False,6-3,2026-03-30,立川,12,582.0314692011025,200,False,0.0,-200.0,2車単
exacta,5-7,0.12943958412224424,032820260330,52.6,False,3-6,2026-03-30,立川,3,580.8522124830048,200,False,0.0,-200.0,2車単
exacta,5-3,0.04724435152443075,072820260330,136.7,False,2-7,2026-03-30,立川,7,545.8302853389683,200,False,0.0,-200.0,2車単
quinella,4-5,0.38110413326948767,112820260330,16.4,False,1-4,2026-03-30,立川,11,525.0107785619597,200,False,0.0,-200.0,2車複
exacta,3-2,0.0549593811347165,072820260330,110.4,False,2-7,2026-03-30,立川,7,506.7515677272702,200,False,0.0,-200.0,2車単
trifecta,2-3-1,0.04123646977155202,042820260330,139.5,False,1-3-7,2026-03-30,立川,4,475.2487533131507,200,False,0.0,-200.0,3連単
trifecta,5-2-6,0.1618419225727327,092820260330,35.2,False,2-5-1,2026-03-30,立川,9,469.6835674560191,200,False,0.0,-200.0,3連単
trifecta,2-7-3,0.026199565144413597,102820260330,212.8,False,3-2-5,2026-03-30,立川,10,457.5267462731214,200,False,0.0,-200.0,3連単
quinella,2-4,0.2931017443675132,062820260330,18.9,False,2-5,2026-03-30,立川,6,453.96229685459986,200,False,0.0,-200.0,2車複
quinella,5-7,0.2080745706430319,032820260330,26.2,False,3-6,2026-03-30,立川,3,445.1553750847435,200,False,0.0,-200.0,2車複
exacta,2-1,0.06414690439481953,122820260330,82.6,False,6-3,2026-03-30,立川,12,429.8534303012093,200,False,0.0,-200.0,2車単
trifecta,7-3-2,0.03175801354490557,102820260330,158.8,False,3-2-5,2026-03-30,立川,10,404.3172550931004,200,False,0.0,-200.0,3連単
trifecta,3-2-1,0.14892357037557555,022820260330,32.5,False,1-5-6,2026-03-30,立川,2,384.00160372062055,200,False,0.0,-200.0,3連単
exacta,5-4,0.16935877113188694,112820260330,28.0,False,1-4,2026-03-30,立川,11,374.2045591692834,200,False,0.0,-200.0,2車単
trio,4-5-7,0.10393458781067184,112820260330,43.8,False,1-3-4,2026-03-30,立川,11,355.23349461074264,200,False,0.0,-200.0,3連複
exacta,4-7,0.04652534673577971,052820260330,95.9,False,7-2,2026-03-30,立川,5,346.17807519612745,200,False,0.0,-200.0,2車単
quinella,2-3,0.13885090768469258,072820260330,32.1,False,2-7,2026-03-30,立川,7,345.71141366786316,200,False,0.0,-200.0,2車複
trifecta,2-3-1,0.1432290414712281,022820260330,30.8,False,1-5-6,2026-03-30,立川,2,341.1454477313826,200,False,0.0,-200.0,3連単
exacta,4-2,0.11479155315471805,062820260330,33.4,False,5-2,2026-03-30,立川,6,283.4037875367583,100,False,0.0,-100.0,2車単
trifecta,2-3-7,0.031152189848222524,012820260330,112.2,False,2-5-6,2026-03-30,立川,1,249.52757009705672,100,False,0.0,-100.0,3連単
trifecta,3-1-2,0.12908651132519489,042820260330,25.7,False,1-3-7,2026-03-30,立川,4,231.75233410575083,100,False,0.0,-100.0,3連単
trifecta,2-7-3,0.02944984780722817,012820260330,112.3,False,2-5-6,2026-03-30,立川,1,230.72179087517236,100,False,0.0,-100.0,3連単
quinella_place,2-4,0.7692431781969052,062820260330,4.2,False,2-3|2-5|3-5,2026-03-30,立川,6,223.0821348427002,100,False,0.0,-100.0,ワイド
trifecta,2-7-5,0.021227411740264053,052820260330,149.7,False,7-2-4,2026-03-30,立川,5,217.77435375175287,100,False,0.0,-100.0,3連単
quinella_place,5-7,0.7289440961078228,032820260330,3.7,False,1-3|1-6|3-6,2026-03-30,立川,3,169.70931555989446,100,False,0.0,-100.0,ワイド
exacta,5-2,0.2121242486035161,092820260330,12.6,False,2-5,2026-03-30,立川,9,167.2765532404303,100,False,0.0,-100.0,2車単
trifecta,6-2-5,0.04899849466236534,092820260330,51.5,False,2-5-1,2026-03-30,立川,9,152.34224751118148,100,False,0.0,-100.0,3連単
quinella,1-3,0.03638524361234892,072820260330,68.8,False,2-7,2026-03-30,立川,7,150.33047605296053,100,False,0.0,-100.0,2車複
quinella_place,4-5,0.6570873509072417,112820260330,3.8,False,1-3|1-4|3-4,2026-03-30,立川,11,149.69319334475185,100,False,0.0,-100.0,ワイド
exacta,2-7,0.12171059331929414,012820260330,20.1,False,2-5,2026-03-30,立川,1,144.63829257178125,100,False,0.0,-100.0,2車単
exacta,3-1,0.12619716806893236,022820260330,19.1,False,1-5,2026-03-30,立川,2,141.03659101166085,100,False,0.0,-100.0,2車単
trifecta,2-7-1,0.2658665217747307,082820260330,9.0,False,7-5-4,2026-03-30,立川,8,139.27986959725763,100,False,0.0,-100.0,3連単
trio,2-3-7,0.07799806679270134,012820260330,28.9,False,2-5-6,2026-03-30,立川,1,125.41441303090686,100,False,0.0,-100.0,3連複
exacta,2-7,0.45361783666598443,082820260330,4.9,False,7-5,2026-03-30,立川,8,122.27273996633237,100,False,0.0,-100.0,2車単
trifecta,2-7-4,0.11541979053279487,082820260330,19.0,False,7-5-4,2026-03-30,立川,8,119.29760201231025,100,False,0.0,-100.0,3連単
quinella,2-3,0.026496339059337817,122820260330,77.6,False,3-6,2026-03-30,立川,12,105.61159110046145,100,False,0.0,-100.0,2車複
exacta,3-1,0.24761745015737108,042820260330,8.3,False,1-3,2026-03-30,立川,4,105.52248363061803,100,False,0.0,-100.0,2車単
exacta,2-3,0.077874199406442,042820260330,25.7,False,1-3,2026-03-30,立川,4,100.13669247455593,100,False,0.0,-100.0,2車単
trifecta,3-1-7,0.04213064712007258,084520260331,189.0,False,1-4-9,2026-03-31,豊橋,8,696.2692305693718,300,False,0.0,-300.0,3連単
trifecta,1-3-5,0.03923840294571419,084520260331,172.0,False,1-4-9,2026-03-31,豊橋,8,574.9005306662841,200,False,0.0,-200.0,3連単
trio,1-3-5,0.11749060806259594,084520260331,55.5,False,1-4-9,2026-03-31,豊橋,8,552.0728747474075,200,False,0.0,-200.0,3連複
exacta,3-1,0.08812531104704542,084520260331,60.4,False,1-4,2026-03-31,豊橋,8,432.2768787241543,200,False,0.0,-200.0,2車単
quinella,1-3,0.26920263547336826,084520260331,16.7,False,1-4,2026-03-31,豊橋,8,349.568401240525,200,False,0.0,-200.0,2車複
exacta,7-1,0.09295965011240846,084520260331,42.4,False,1-4,2026-03-31,豊橋,8,294.1489164766119,100,False,0.0,-100.0,2車単
quinella_place,3-5,0.13040376740513965,084520260331,23.7,False,1-4|1-9|4-9,2026-03-31,豊橋,8,209.05692875018093,100,False,0.0,-100.0,ワイド
quinella,1-5,0.12468212097428788,084520260331,20.9,False,1-4,2026-03-31,豊橋,8,160.58563283626165,100,False,0.0,-100.0,2車複
quinella_place,1-3,0.49222166806486367,084520260331,4.9,False,1-4|1-9|4-9,2026-03-31,豊橋,8,141.1886173517832,100,False,0.0,-100.0,ワイド
trifecta,1-5-2,0.06294718449225575,098720260620,197.1,False,4-6-5,2026-06-20,熊本,9,1140.689006342361,400,False,0.0,-400.0,3連単
trifecta,1-4-5,0.02877778174617458,098720260620,273.1,False,4-6-5,2026-06-20,熊本,9,685.9212194880279,300,False,0.0,-300.0,3連単
exacta,1-5,0.09724505055169477,098720260620,61.5,False,4-6,2026-06-20,熊本,9,498.05706089292283,200,False,0.0,-200.0,2車単
trio,1-4-5,0.09364906257198014,098720260620,60.9,False,4-5-6,2026-06-20,熊本,9,470.322791063359,200,False,0.0,-200.0,3連複
quinella,1-5,0.14329080866974808,098720260620,39.8,False,4-6,2026-06-20,熊本,9,470.29741850559736,200,False,0.0,-200.0,2車複
exacta,1-4,0.12841129655562533,098720260620,42.6,False,4-6,2026-06-20,熊本,9,447.0321233269639,200,False,0.0,-200.0,2車単
trio,1-2-5,0.30335986962525935,098720260620,13.3,False,4-5-6,2026-06-20,熊本,9,303.46862660159496,200,False,0.0,-200.0,3連複
quinella,1-4,0.19085299467910705,098720260620,14.3,False,4-6,2026-06-20,熊本,9,172.91978239112308,100,False,0.0,-100.0,2車複
quinella_place,1-5,0.41147901065979725,098720260620,6.2,False,4-5|4-6|5-6,2026-06-20,熊本,9,155.1169866090743,100,False,0.0,-100.0,ワイド
trifecta,4-5-6,0.057052882201477716,053620260622,189.0,False,6-4-3,2026-06-22,小田原,5,978.2994736079288,400,False,0.0,-400.0,3連単
trifecta,2-1-5,0.033821931818473566,074320260622,269.1,False,2-5-3,2026-06-22,岐阜,7,810.1481852351238,300,False,0.0,-300.0,3連単
trifecta,1-2-4,0.10743824872036362,113620260622,80.3,False,3-4-2,2026-06-22,小田原,11,762.7291372245198,300,False,0.0,-300.0,3連単
trifecta,7-1-5,0.0983858578398543,013620260622,83.6,False,5-2-7,2026-06-22,小田原,1,722.505771541182,300,False,0.0,-300.0,3連単
trifecta,5-4-6,0.06834611605061054,053620260622,112.1,False,6-4-3,2026-06-22,小田原,5,666.1599609273442,300,False,0.0,-300.0,3連単
trifecta,2-1-4,0.04257138226973342,074320260622,173.6,False,2-5-3,2026-06-22,岐阜,7,639.0391962025722,300,False,0.0,-300.0,3連単
trifecta,1-2-7,0.062131074118342636,113620260622,116.2,False,3-4-2,2026-06-22,小田原,11,621.9630812551414,300,False,0.0,-300.0,3連単
trifecta,3-5-1,0.03836255374404295,073620260622,187.6,False,5-3-1,2026-06-22,小田原,7,619.6815082382458,300,False,0.0,-300.0,3連単
exacta,1-2,0.19263946314816088,113620260622,37.0,False,3-4,2026-06-22,小田原,11,612.7660136481952,300,False,0.0,-300.0,2車単
trifecta,5-1-3,0.12119073471774065,073620260622,56.7,False,5-3-1,2026-06-22,小田原,7,587.1514658495895,200,False,0.0,-200.0,3連単
exacta,1-2,0.06768456805418949,074320260622,93.8,False,2-5,2026-06-22,岐阜,7,534.8812483482973,200,False,0.0,-200.0,2車単
trifecta,3-5-7,0.07861831041177755,063620260622,80.3,False,5-3-1,2026-06-22,小田原,6,531.3050326065737,200,False,0.0,-200.0,3連単
exacta,7-1,0.2552966758788934,013620260622,24.4,False,5-2,2026-06-22,小田原,1,522.9238891444999,200,False,0.0,-200.0,2車単
exacta,2-1,0.10336206174858115,074320260622,59.7,False,2-5,2026-06-22,岐阜,7,517.0715086390294,200,False,0.0,-200.0,2車単
trifecta,4-7-3,0.031268801581877406,033620260622,196.3,False,3-7-2,2026-06-22,小田原,3,513.8065750522535,200,False,0.0,-200.0,3連単
trifecta,7-4-5,0.0677259850460908,043620260622,90.4,False,4-7-2,2026-06-22,小田原,4,512.2429048166609,200,False,0.0,-200.0,3連単
trifecta,2-1-5,0.11937114236009572,034320260622,50.3,False,2-6-4,2026-06-22,岐阜,3,500.4368460712814,200,False,0.0,-200.0,3連単
trifecta,3-2-5,0.23723112001778215,093620260622,24.1,False,2-6-4,2026-06-22,小田原,9,471.726999242855,200,False,0.0,-200.0,3連単
trifecta,2-1-7,0.035332904481501726,023620260622,155.6,False,7-4-3,2026-06-22,小田原,2,449.7799937321668,200,False,0.0,-200.0,3連単
trifecta,3-1-2,0.027432324171108618,123620260622,195.8,False,1-7-5,2026-06-22,小田原,12,437.1249072703067,200,False,0.0,-200.0,3連単
trifecta,5-3-7,0.10653785419139057,063620260622,50.2,False,5-3-1,2026-06-22,小田原,6,434.82002804078064,200,False,0.0,-200.0,3連単
trifecta,7-4-3,0.052384454979622075,043620260622,100.4,False,4-7-2,2026-06-22,小田原,4,425.93992799540564,200,False,0.0,-200.0,3連単
trifecta,7-5-1,0.04673688297861614,013620260622,110.3,False,5-2-7,2026-06-22,小田原,1,415.50781925413605,200,False,0.0,-200.0,3連単
trifecta,3-2-1,0.020935737735757277,123620260622,243.7,False,1-7-5,2026-06-22,小田原,12,410.20392862040484,200,False,0.0,-200.0,3連単
trifecta,1-4-7,0.03406707597449928,083620260622,144.8,False,2-7-3,2026-06-22,小田原,8,393.2912601107496,200,False,0.0,-200.0,3連単
trifecta,7-2-1,0.2371301995658183,064320260622,20.8,False,7-1-6,2026-06-22,岐阜,6,393.230815096902,200,False,0.0,-200.0,3連単
trifecta,1-7-4,0.04321845132591545,083620260622,110.2,False,2-7-3,2026-06-22,小田原,8,376.2673336115883,200,False,0.0,-200.0,3連単
exacta,4-5,0.24129127874120582,053620260622,19.5,False,6-4,2026-06-22,小田原,5,370.5179935453513,200,False,0.0,-200.0,2車単
exacta,2-1,0.17134292015306007,034320260622,25.3,False,2-6,2026-06-22,岐阜,3,333.497587987242,200,False,0.0,-200.0,2車単
exacta,1-3,0.10158452791847815,123620260622,42.6,False,1-7,2026-06-22,小田原,12,332.7500889327169,200,False,0.0,-200.0,2車単
trifecta,7-4-3,0.07419666163099146,033620260622,56.4,False,3-7-2,2026-06-22,小田原,3,318.4691715987919,200,False,0.0,-200.0,3連単
trifecta,1-3-5,0.1131654892346027,054320260622,36.1,False,5-3-1,2026-06-22,岐阜,5,308.5274161369158,200,False,0.0,-200.0,3連単
exacta,7-4,0.16986368567200802,043620260622,24.0,False,4-7,2026-06-22,小田原,4,307.67284561281923,200,False,0.0,-200.0,2車単
trifecta,2-5-1,0.1462929264869844,034320260622,26.8,False,2-6-4,2026-06-22,岐阜,3,292.06504298511817,100,False,0.0,-100.0,3連単
trifecta,2-7-5,0.034583471572487284,103620260622,113.2,False,2-1-3,2026-06-22,小田原,10,291.4848982005561,100,False,0.0,-100.0,3連単
exacta,1-7,0.054392951018365256,113620260622,71.9,False,3-4,2026-06-22,小田原,11,291.08531782204625,100,False,0.0,-100.0,2車単
trifecta,1-5-2,0.03137184546151066,054320260622,124.3,False,5-3-1,2026-06-22,岐阜,5,289.9520390865775,100,False,0.0,-100.0,3連単
quinella,2-3,0.02263029975408343,034320260622,171.8,False,2-6,2026-06-22,岐阜,3,288.78854977515334,100,False,0.0,-100.0,2車複
trifecta,2-7-1,0.031828645381101216,103620260622,121.4,False,2-1-3,2026-06-22,小田原,10,286.3997549265688,100,False,0.0,-100.0,3連単
quinella,2-4,0.22969136149073022,074320260622,16.6,False,2-5,2026-06-22,岐阜,7,281.2876600746122,100,False,0.0,-100.0,2車複
exacta,2-1,0.045878452151094075,023620260622,81.6,False,7-4,2026-06-22,小田原,2,274.36816955292767,100,False,0.0,-100.0,2車単
exacta,1-7,0.22287768689518223,013620260622,16.2,False,5-2,2026-06-22,小田原,1,261.0618527701952,100,False,0.0,-100.0,2車単
exacta,3-2,0.3929884597072379,093620260622,9.1,False,2-6,2026-06-22,小田原,9,257.6194983335865,100,False,0.0,-100.0,2車単
trifecta,2-7-1,0.06341151061552289,023620260622,56.0,False,7-4-3,2026-06-22,小田原,2,255.1044594469282,100,False,0.0,-100.0,3連単
trifecta,3-2-1,0.11552844172124714,093620260622,30.5,False,2-6-4,2026-06-22,小田原,9,252.36174724980378,100,False,0.0,-100.0,3連単
quinella_place,2-6,0.09828100146177256,064320260622,32.8,False,1-6|1-7|6-7,2026-06-22,岐阜,6,222.36168479461398,100,False,0.0,-100.0,ワイド
exacta,4-7,0.13691969155602662,033620260622,23.3,False,3-7,2026-06-22,小田原,3,219.02288132554207,100,False,0.0,-100.0,2車単
trio,2-4-5,0.19632723889865453,074320260622,16.2,False,2-3-5,2026-06-22,岐阜,7,218.05012701582035,100,False,0.0,-100.0,3連複
exacta,3-1,0.11023634363282163,123620260622,28.6,False,1-7,2026-06-22,小田原,12,215.27594278986987,100,False,0.0,-100.0,2車単
exacta,7-2,0.03913806680025517,103620260622,79.1,False,2-1,2026-06-22,小田原,10,209.58210839001836,100,False,0.0,-100.0,2車単
exacta,5-7,0.06662074113626018,043620260622,46.4,False,4-7,2026-06-22,小田原,4,209.12023887224726,100,False,0.0,-100.0,2車単
exacta,1-2,0.10177031256417554,034320260622,30.2,False,2-6,2026-06-22,岐阜,3,207.34634394381013,100,False,0.0,-100.0,2車単
quinella,1-2,0.37922542399179987,113620260622,8.1,False,3-4,2026-06-22,小田原,11,207.1725934333579,100,False,0.0,-100.0,2車複
trifecta,7-2-6,0.058804604933694445,064320260622,52.2,False,7-1-6,2026-06-22,岐阜,6,206.96003775388502,100,False,0.0,-100.0,3連単
exacta,7-2,0.42172109276604364,064320260622,7.2,False,7-1,2026-06-22,岐阜,6,203.63918679155142,100,False,0.0,-100.0,2車単
exacta,5-4,0.28905326256101976,053620260622,10.5,False,6-4,2026-06-22,小田原,5,203.50592568907072,100,False,0.0,-100.0,2車単
exacta,3-5,0.18945340223427848,063620260622,16.0,False,5-3,2026-06-22,小田原,6,203.12544357484558,100,False,0.0,-100.0,2車単
trifecta,1-7-2,0.08865819863725932,014320260622,34.1,False,2-7-3,2026-06-22,岐阜,1,202.3244573530543,100,False,0.0,-100.0,3連単
trifecta,1-2-7,0.06855167254711032,014320260622,44.0,False,2-7-3,2026-06-22,岐阜,1,201.62735920728542,100,False,0.0,-100.0,3連単
